输入商标名,历史商标名,输入商标编号,历史商标编号,所属大类,两个商标有共同小项？,汉字编辑距离相似度,拼音相似度,汉字包含被包含,汉字排列组合,汉字含义相近,汉字字形相似度,英文编辑距离相似度,英文包含被包含,英文排列组合,数字完全匹配,商标状态,历史商标状态,是否相似商标
森,福森王,17390655,16479902,35,True,0.33,0.27,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森沅,17390655,12212355,35,True,0.5,0.38,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,华尔森,17390655,16230418,35,True,0.33,0.3,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,陌森 MOLSION,17390655,16229858,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,陌森,17390655,16218534,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,德森尔,17390655,16221982,35,True,0.33,0.33,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
森,信森木,17390655,16198777,35,True,0.33,0.3,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,海森宝,17390655,16202275,35,True,0.33,0.27,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,碧森,17390655,16201479,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森柏兰,17390655,16196848,35,True,0.33,0.27,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森精灵,17390655,16192944,35,True,0.33,0.23,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,弘森博,17390655,16259782,35,True,0.33,0.27,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森堡 SUNBURG,17390655,16602031,35,True,0.5,0.43,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森沐,17390655,14044011,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森草堂,17390655,15217619,35,True,0.33,0.25,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森际,17390655,16073375,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,澳泊森,17390655,16071706,35,True,0.33,0.33,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森朵,17390655,16773818,35,True,0.5,0.43,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,旦森,17390655,15516221,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,穆森,17390655,15505635,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,吉森,17390655,15529658,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,沃森,17390655,15526109,35,True,0.5,0.5,1.0,0.5,0.87,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森美 SM,17390655,15491849,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,迈科森,17390655,15479799,35,True,0.33,0.3,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
森,豪森益,17390655,15483654,35,True,0.33,0.3,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森林熊,17390655,15423895,35,True,0.33,0.23,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,凯鑫森,17390655,9758399,35,True,0.33,0.27,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,菲尔森,17390655,15880058,35,True,0.33,0.3,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,龙森,17390655,15886120,35,True,0.5,0.38,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,淇森,17390655,15846409,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,福瑞森,17390655,15863799,35,True,0.33,0.3,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,米先森,17390655,15870578,35,True,0.33,0.27,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,爱森购,17390655,15873834,35,True,0.33,0.3,1.0,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
森,伊森,17390655,15874098,35,True,0.5,0.5,1.0,0.5,0.87,0.0,0.0,0.0,0.0,0.0,0,1,1
森,汉森 HASTION HS,17390655,15874989,35,True,0.5,0.43,1.0,0.5,0.87,0.0,0.0,0.0,0.0,0.0,0,1,1
森,杰克森,17390655,15184659,35,True,0.33,0.3,1.0,0.33,0.68,0.0,0.0,0.0,0.0,0.0,0,1,1
森,杰森,17390655,15913005,35,True,0.5,0.43,1.0,0.5,0.87,0.0,0.0,0.0,0.0,0.0,0,1,1
森,艾客森,17390655,15928107,35,True,0.33,0.33,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
森,卡森  ASEN,17390655,16038979,35,True,0.5,0.5,1.0,0.5,0.87,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森金绿,17390655,15984746,35,True,0.33,0.3,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,提森,17390655,12000742,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森林鸟,17390655,4197507,35,True,0.33,0.25,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
森,斯旺森,17390655,16956650,35,True,0.33,0.27,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,爱博森,17390655,16922369,35,True,0.33,0.33,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森觅,17390655,16914266,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,易森购,17390655,16916376,35,True,0.33,0.3,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森易购,17390655,16916343,35,True,0.33,0.3,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,浦森 PSONS SERVING THE PUBLIC PROPERTY,17390655,16981819,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森雅家,17390655,11570932,35,True,0.33,0.3,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森范儿,17390655,14348412,35,True,0.33,0.3,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,东富森,17390655,16625590,35,True,0.33,0.27,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,贵森,17390655,15699679,35,True,0.5,0.43,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森,17390655,15696828,35,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1
森,若森,17390655,15699765,35,True,0.5,0.43,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森忆恬,17390655,16328806,35,True,0.33,0.27,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森威尔,17390655,16308178,35,True,0.33,0.3,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,巴森,17390655,16298116,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森棱,17390655,16337290,35,True,0.5,0.38,1.0,0.5,0.87,0.0,0.0,0.0,0.0,0.0,0,1,1
森,福森,17390655,12087911,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,大森林,17390655,12101228,35,True,0.33,0.3,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,老森林,17390655,12101215,35,True,0.33,0.27,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,卓尔森,17390655,14098235,35,True,0.33,0.27,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森态,17390655,11462262,35,True,0.5,0.43,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,雷迪森,17390655,3041414,35,True,0.33,0.3,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,爱衣森,17390655,15605174,35,True,0.33,0.33,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森碟,17390655,15610744,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,冠森,17390655,11772250,35,True,0.5,0.38,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森林果,17390655,16412820,35,True,0.33,0.27,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,汉之森,17390655,9980452,35,True,0.33,0.27,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,金汉森,17390655,9958582,35,True,0.33,0.27,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,0,1
森,森泰,17390655,11695855,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,伊瑞森,17390655,11702208,35,True,0.33,0.3,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森湖花,17390655,15414785,35,True,0.33,0.3,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,艾森曼,17390655,15417755,35,True,0.33,0.3,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,冠森,17390655,17207945,35,True,0.5,0.38,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,冠森,17390655,17230662,35,True,0.5,0.38,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森大  S,17390655,17174935,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森棴,17390655,17198821,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森林猫,17390655,17248774,35,True,0.33,0.27,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,普森,17390655,17254869,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,翰森尔,17390655,17242430,35,True,0.33,0.3,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,艾唯森,17390655,16613956,35,True,0.33,0.3,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
森,豪森斯,17390655,16612247,35,True,0.33,0.3,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
森,兔先森,17390655,16616246,35,True,0.33,0.27,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,硒森,17390655,16655069,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,启森,17390655,16657033,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,雷森,17390655,16658237,35,True,0.5,0.43,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,费森,17390655,16663137,35,True,0.5,0.43,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,琉森堡,17390655,11368761,35,True,0.33,0.27,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
森,佳森宝,17390655,16797044,35,True,0.33,0.27,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
森,格鲁森,17390655,16271984,35,True,0.33,0.33,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,广嘉森,17390655,16274548,35,True,0.33,0.23,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,海吉森,17390655,16839179,35,True,0.33,0.3,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,粤森,17390655,5597195,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,格莲森,17390655,15572687,35,True,0.33,0.27,1.0,0.33,0.66,0.0,0.0,0.0,0.0,0.0,0,1,1
森,怡森,17390655,15538979,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,豫东森,17390655,15546001A,35,True,0.33,0.27,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
森,康森,17390655,11154586,35,True,0.5,0.38,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森海,17390655,11157589,35,True,0.5,0.43,1.0,0.5,0.87,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森桂森,17390655,15081530,35,True,0.33,0.27,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森佰,17390655,16186307,35,True,0.5,0.43,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,维蜜森,17390655,16176830,35,True,0.33,0.3,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,圣马森,17390655,16564112,35,True,0.33,0.25,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森熙,17390655,16566192,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森碟,17390655,16580113,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,维纳森,17390655,16528045,35,True,0.33,0.3,1.0,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森雀,17390655,9508596,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,优乐森,17390655,15560340,35,True,0.33,0.3,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,轲鑫森,17390655,15557689,35,True,0.33,0.3,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森之馈,17390655,15592494,35,True,0.33,0.27,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,来福森,17390655,11253916,35,True,0.33,0.3,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森婷儿,17390655,15458614,35,True,0.33,0.27,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,捷森,17390655,15466392,35,True,0.5,0.43,1.0,0.5,0.87,0.0,0.0,0.0,0.0,0.0,0,1,1
森,卡森特,17390655,17377881,35,True,0.33,0.33,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,伽力森,17390655,13453160,35,True,0.33,0.33,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森歌 SENG,17390655,7634314,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森服,17390655,7929999,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,欣富森,17390655,15972168,35,True,0.33,0.3,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,伊蒂森,17390655,15968726,35,True,0.33,0.33,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,福森,17390655,15953503,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,辰森;CHOICE,17390655,4244521,35,True,0.5,0.38,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,柏森特,17390655,16069455,35,True,0.33,0.3,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,海森堂,17390655,11833695,35,True,0.33,0.25,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,品梵森,17390655,14880963,35,True,0.33,0.27,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森立,17390655,16153261,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,公子森,17390655,16870968,35,True,0.33,0.27,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森兆,17390655,16872805,35,True,0.5,0.38,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,益森,17390655,16864049,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,新森岱,17390655,16869336,35,True,0.33,0.27,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
森,美迪森,17390655,11595112,35,True,0.33,0.3,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,万森,17390655,11135489,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,古森林,17390655,12842296,35,True,0.33,0.3,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森绿源,17390655,12066181,35,True,0.33,0.27,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森河堂,17390655,16125727,35,True,0.33,0.27,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森林牛,17390655,16104447,35,True,0.33,0.27,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,瀚森,17390655,16101380,35,True,0.5,0.43,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,艾伟森,17390655,16107288,35,True,0.33,0.3,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,居森林,17390655,15667191,35,True,0.33,0.3,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,曼客森,17390655,15660317,35,True,0.33,0.3,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,煜森,17390655,15654214,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森露泉,17390655,15640468,35,True,0.33,0.27,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,浙森 ZHESENIS,17390655,15638594,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,好尔森,17390655,15640612,35,True,0.33,0.3,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
森,御鼎森,17390655,15642297,35,True,0.33,0.27,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,普尔森,17390655,15639897,35,True,0.33,0.33,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
森,原森山,17390655,15646015,35,True,0.33,0.23,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森之美,17390655,12134700,35,True,0.33,0.27,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森普德,17390655,15472765,35,True,0.33,0.33,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
森,仲森美,17390655,16395782,35,True,0.33,0.23,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,海森,17390655,16393121,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森华,17390655,10544518,35,True,0.5,0.43,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,葛森,17390655,15780105,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森专家,17390655,15773703,35,True,0.33,0.23,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
森,森宿 SAM'S TREEO,17390655,14314943,35,True,0.5,0.5,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,贝森,17390655,4401237,35,True,0.5,0.43,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
森,博尔森,17390655,11505296,35,True,0.33,0.33,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
森,红森林,17390655,11266179,35,True,0.33,0.25,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
森,亚森,17390655,12167415,35,True,0.5,0.5,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
森,奥尔森,17390655,17278325A,35,True,0.33,0.33,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
骚客,九州通,19640417,3884238,15,True,0.0,0.15,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,0
雅润,九州通,19593318,3884238,15,True,0.0,0.23,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
爱悦,九州通,19639589,3884238,15,True,0.0,0.23,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
琴润,九州通,19593283,3884238,15,True,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
Y.B.B,九州通,16781756,3884238,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
雅滴,九州通,18347621,3884238,15,True,0.0,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
贝罗德,九州通,16688983,3884238,15,True,0.0,0.23,0.0,0.0,0.06,0.25,0.0,0.0,0.0,0.0,1,1,0
欧芬,九州通,19636415,3884238,15,True,0.0,0.31,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
ANM,九州通,16781679,3884238,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
古手羽,九州通,19255139,3884238,15,True,0.0,0.46,0.0,0.0,0.01,0.27,0.0,0.0,0.0,0.0,1,1,0
卡登,奥登卡,20506049,16821583,35,True,0.33,0.5,0.5,0.67,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
卡登,沃登卡;WORLDCAPE,20506049,4148365,35,True,0.33,0.5,0.5,0.67,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
BDF,九州通,16781686,3884238,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
仙乐飘飘,九州通,17145105,3884238,15,True,0.0,0.18,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1,1,0
因为生活BECAUSE LIFE,九州通,19339775,3884238,15,True,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
十分牛,酒十分,16997430,16513160,35,True,0.33,0.27,0.67,0.67,0.59,0.77,0.0,0.0,0.0,0.0,1,1,1
十分牛,十分田,16997430,12178083,35,True,0.67,0.75,0.67,0.67,0.92,0.8,0.0,0.0,0.0,0.0,1,1,1
十分牛,食分享,16997430,16842489,35,True,0.33,0.69,0.33,0.33,0.6,0.53,0.0,0.0,0.0,0.0,1,1,1
十分牛,时分秒,16997430,16392823,35,True,0.33,0.75,0.33,0.33,0.61,0.54,0.0,0.0,0.0,0.0,1,1,1
十分牛,分期牛,16997430,15776194,35,True,0.33,0.45,0.33,0.67,0.63,0.56,0.0,0.0,0.0,0.0,1,1,1
蝶恋花,九州通,19494095,3884238,15,True,0.0,0.23,0.0,0.0,0.01,0.35,0.0,0.0,0.0,0.0,1,1,0
宝星,九州通,16573829,3884238,15,True,0.0,0.31,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,0
达浪,九州通,18959444,3884238,15,True,0.0,0.23,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,0
卓美,九州通,17145103,3884238,15,True,0.0,0.23,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,0
名角,九州通,17145107,3884238,15,True,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
查尔伯特,九州通,17614276,3884238,15,True,0.0,0.15,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
魅蓝,九州通,17566708,3884238,15,True,0.0,0.15,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
柑庄园,御庄园,19443692,7273081,30,True,0.67,0.8,0.67,0.67,0.92,0.83,0.0,0.0,0.0,0.0,1,1,1
柑庄园,三状元,19443692,4062519,30,True,0.0,0.93,0.0,0.0,0.04,0.44,0.0,0.0,0.0,0.0,1,1,1
柑庄园,柑沁园,19443692,18840617,30,True,0.67,0.67,0.33,0.67,0.91,0.76,0.0,0.0,0.0,0.0,1,1,1
柑庄园,厨状元,19443692,16503886,30,True,0.0,0.8,0.0,0.0,0.01,0.44,0.0,0.0,0.0,0.0,1,1,1
柑庄园,斛状元,19443692,16228725,30,True,0.0,0.8,0.0,0.0,0.1,0.45,0.0,0.0,0.0,0.0,1,1,1
柑庄园,葵柑园,19443692,16248622,30,True,0.33,0.53,0.33,0.67,0.66,0.54,0.0,0.0,0.0,0.0,1,1,1
柑庄园,庄园,19443692,16608149,30,True,0.67,0.73,0.67,0.67,0.91,0.0,0.0,0.0,0.0,0.0,1,0,1
柑庄园,状元,19443692,4168891,30,True,0.0,0.73,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,1
柑庄园,马状元,19443692,15502297,30,True,0.0,0.87,0.0,0.0,0.01,0.33,0.0,0.0,0.0,0.0,1,1,1
柑庄园,颐壮元,19443692,15508455,30,True,0.0,0.8,0.0,0.0,0.03,0.41,0.0,0.0,0.0,0.0,1,1,1
柑庄园,鸟状元,19443692,17402574,30,True,0.0,0.81,0.0,0.0,0.04,0.41,0.0,0.0,0.0,0.0,1,1,1
柑庄园,甘甜园,19443692,15890105,30,True,0.33,0.73,0.33,0.33,0.59,0.66,0.0,0.0,0.0,0.0,1,1,1
柑庄园,禾状元,19443692,15834309,30,True,0.0,0.8,0.0,0.0,0.02,0.44,0.0,0.0,0.0,0.0,1,1,1
柑庄园,农庄园,19443692,1667228,30,True,0.67,0.81,0.67,0.67,0.91,0.59,0.0,0.0,0.0,0.0,1,1,1
柑庄园,御柑园,19443692,15022783,30,True,0.33,0.53,0.33,0.67,0.59,0.78,0.0,0.0,0.0,0.0,1,1,1
柑庄园,状元,19443692,8246355,30,True,0.0,0.73,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,1
柑庄园,柑香源,19443692,18470156,30,True,0.33,0.8,0.33,0.33,0.58,0.61,0.0,0.0,0.0,0.0,1,1,1
柑庄园,楚状元,19443692,16963642,30,True,0.0,0.8,0.0,0.0,0.04,0.54,0.0,0.0,0.0,0.0,1,1,1
柑庄园,赣蜂园,19443692,16023116,30,True,0.33,0.73,0.33,0.33,0.61,0.56,0.0,0.0,0.0,0.0,1,1,1
柑庄园,壮元,19443692,1599007,30,True,0.0,0.73,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1,1,1
柑庄园,康状元,19443692,11660251,30,True,0.0,0.88,0.0,0.0,0.02,0.45,0.0,0.0,0.0,0.0,1,1,1
柑庄园,绿庄园,19443692,16635060,30,True,0.67,0.8,0.67,0.67,0.91,0.6,0.0,0.0,0.0,0.0,1,1,1
柑庄园,壮园,19443692,16323197,30,True,0.33,0.73,0.33,0.33,0.59,0.0,0.0,0.0,0.0,0.0,1,1,1
