输入商标名,历史商标名,输入商标编号,历史商标编号,所属大类,两个商标有共同小项？,汉字编辑距离相似度,拼音相似度,汉字包含被包含,汉字排列组合,汉字含义相近,汉字字形相似度,英文编辑距离相似度,英文包含被包含,英文排列组合,数字完全匹配,商标状态,历史商标状态,是否相似商标
柑庆园,甘山源,23014849,17079087,30,True,0.0,0.69,0.0,0.0,0.02,0.43,0.0,0.0,0.0,0.0,0,1,1
柑庆园,正清元,23014849,17063178,30,True,0.0,0.73,0.0,0.0,0.03,0.47,0.0,0.0,0.0,0.0,0,1,1
柑庆园,三青缘,23014849,11680329,30,True,0.0,0.92,0.0,0.0,0.01,0.44,0.0,0.0,0.0,0.0,0,1,1
柑庆园,东清源,23014849,11389532,30,True,0.0,0.79,0.0,0.0,0.07,0.45,0.0,0.0,0.0,0.0,0,1,1
柑庆园,丰庆圆,23014849,15662898,30,True,0.33,0.79,0.33,0.33,0.62,0.61,0.0,0.0,0.0,0.0,0,1,1
柑庆园,年轻缘,23014849,4607863,30,True,0.0,0.86,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0,1,1
柑庆园,心青缘,23014849,16387820,30,True,0.0,0.85,0.0,0.0,0.03,0.44,0.0,0.0,0.0,0.0,0,1,1
柑庆园,庆香缘,23014849,16374988,30,True,0.0,0.67,0.33,0.33,0.0,0.69,0.0,0.0,0.0,0.0,0,1,1
柑庆园,逸清园,23014849,4728615,30,True,0.33,0.77,0.33,0.33,0.61,0.37,0.0,0.0,0.0,0.0,0,1,1
柑庆园,纳青源,23014849,15764921,30,True,0.0,0.85,0.0,0.0,0.03,0.43,0.0,0.0,0.0,0.0,0,1,1
柑庆园,甘都园,23014849,17887316,30,True,0.33,0.69,0.33,0.33,0.63,0.62,0.0,0.0,0.0,0.0,0,1,1
柑庆园,擎源,23014849,4124261,30,True,0.0,0.69,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,1,1
柑庆园,兰清圆,23014849,4123075,30,True,0.0,0.92,0.0,0.0,0.01,0.48,0.0,0.0,0.0,0.0,0,1,1
柑庆园,甘青素,23014849,5849137,30,True,0.0,0.77,0.0,0.0,0.07,0.44,0.0,0.0,0.0,0.0,0,1,1
