输入商标名,历史商标名,输入商标编号,历史商标编号,两个商标有共同小项？,汉字编辑距离相似度,拼音相似度,汉字包含被包含,汉字排列组合,汉字含义相近,汉字字形相似度,英文编辑距离相似度,英文包含被包含,英文排列组合,数字完全匹配,商标状态,历史商标状态,是否相似商标
花芊谷,花千骨,17591920,16855596,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,0,1
花芊谷,花千谷,17591920,16239634,False,0.67,1.0,0.33,0.67,0.91,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千谷,17591920,16239633,False,0.67,1.0,0.33,0.67,0.91,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,16239630,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华铅,17591920,16236026,False,0.0,0.73,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,千花后,17591920,16191811,False,0.0,0.33,0.33,0.33,0.01,0.74,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花牵手,17591920,16189862,False,0.33,0.77,0.33,0.33,0.59,0.58,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花仙骨,17591920,16263845,False,0.33,0.91,0.33,0.33,0.62,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,芊芊雨,17591920,16604451,False,0.33,0.67,0.33,0.33,0.61,0.57,0.0,0.0,0.0,0.0,1,0,1
花芊谷,花之谷,17591920,16071540,False,0.67,0.64,0.33,0.67,0.91,0.48,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花茜子,17591920,16090458,True,0.33,0.82,0.33,0.33,0.63,0.58,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花谷木,17591920,15518425,False,0.33,0.55,0.33,0.67,0.65,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花谷木,17591920,15518631,True,0.33,0.55,0.33,0.67,0.65,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千果,17591920,17420568A,False,0.33,0.92,0.33,0.33,0.6,0.54,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,17425866,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千卉,17591920,15825493,False,0.33,0.83,0.33,0.33,0.6,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千束,17591920,15856912,False,0.33,0.83,0.33,0.33,0.6,0.55,0.0,0.0,0.0,0.0,1,1,1
花芊谷,千千谷 TITIGOOD,17591920,15859742,False,0.33,0.75,0.33,0.33,0.64,0.55,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千束,17591920,15856915,False,0.33,0.83,0.33,0.33,0.6,0.55,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千束,17591920,15856913,False,0.33,0.83,0.33,0.33,0.6,0.55,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千束,17591920,15856914,False,0.33,0.83,0.33,0.33,0.6,0.55,0.0,0.0,0.0,0.0,1,1,1
花芊谷,桂花谷,17591920,15869060,True,0.33,0.55,0.33,0.67,0.66,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,情花谷,17591920,17568299,False,0.33,0.36,0.33,0.67,0.6,0.79,0.0,0.0,0.0,0.0,1,1,1
花芊谷,梨花谷,17591920,15949138,False,0.33,0.45,0.33,0.67,0.61,0.82,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华乾,17591920,12209575,False,0.0,0.73,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千岁,17591920,16017763,False,0.33,0.83,0.33,0.33,0.61,0.55,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千岁,17591920,16017634,False,0.33,0.83,0.33,0.33,0.61,0.55,0.0,0.0,0.0,0.0,1,1,1
花芊谷,樱花谷,17591920,16964026,False,0.33,0.36,0.33,0.67,0.6,0.78,0.0,0.0,0.0,0.0,1,1,1
花芊谷,芊花苑,17591920,16941637,False,0.0,0.31,0.33,0.67,0.03,0.75,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花仟芳,17591920,16032432,False,0.33,0.69,0.33,0.33,0.61,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华阳谷,17591920,9855911,False,0.33,0.73,0.33,0.33,0.63,0.6,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,15715259,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,千千虎,17591920,16315265,False,0.0,0.67,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,1,1,1
花芊谷,古梵谷,17591920,16286915,False,0.33,0.64,0.33,0.33,0.58,0.74,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千翠,17591920,16293398,False,0.33,0.83,0.33,0.33,0.62,0.6,0.0,0.0,0.0,0.0,1,1,1
花芊谷,万花谷,17591920,16303050,False,0.33,0.45,0.33,0.67,0.63,0.78,0.0,0.0,0.0,0.0,1,1,1
花芊谷,芊芊鱼,17591920,3727825,False,0.33,0.67,0.33,0.33,0.63,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华黔,17591920,1631469,False,0.0,0.73,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,谷花秀,17591920,11783497,True,0.0,0.36,0.33,0.67,0.02,0.76,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,17318340,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华谦,17591920,17324318,False,0.0,0.73,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花仟荟,17591920,15388017,True,0.33,0.83,0.33,0.33,0.59,0.67,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花牵蝶,17591920,3919969,False,0.33,0.75,0.33,0.33,0.62,0.48,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千谷,17591920,17212742,False,0.67,1.0,0.33,0.67,0.91,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花纤谷,17591920,17165621,False,0.67,0.91,0.33,0.67,0.92,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,千千果,17591920,1569244,False,0.0,0.69,0.0,0.0,0.01,0.35,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,16750943,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,16751825,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,0,1
花芊谷,花千骨,17591920,16751324,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,16750536,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,0,1
花芊谷,花千骨,17591920,16750852,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,16751761,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,16751477,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花谷源,17591920,12738697,False,0.33,0.36,0.33,0.67,0.61,0.77,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花田花,17591920,16432755,False,0.33,0.75,0.33,0.33,0.59,0.62,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千姿,17591920,15578538,False,0.33,0.82,0.33,0.33,0.6,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华芊朵,17591920,15552822,False,0.33,0.83,0.33,0.33,0.61,0.45,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千芳,17591920,15565129,False,0.33,0.69,0.33,0.33,0.61,0.62,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千芳,17591920,15564971,False,0.33,0.69,0.33,0.33,0.61,0.62,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千芳,17591920,15565023,False,0.33,0.69,0.33,0.33,0.61,0.62,0.0,0.0,0.0,0.0,1,1,1
花芊谷,樱花谷,17591920,11164808,False,0.33,0.36,0.33,0.67,0.6,0.78,0.0,0.0,0.0,0.0,1,1,1
花芊谷,千千果,17591920,16186726A,False,0.0,0.69,0.0,0.0,0.01,0.35,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华芊爱,17591920,16529559,False,0.33,0.82,0.33,0.33,0.6,0.52,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花花浴,17591920,16542051,False,0.33,0.64,0.33,0.33,0.6,0.76,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千朵,17591920,17378856,False,0.33,0.83,0.33,0.33,0.63,0.6,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千果,17591920,17356592,False,0.33,0.92,0.33,0.33,0.6,0.54,0.0,0.0,0.0,0.0,1,1,1
花芊谷,浴花谷,17591920,17354440,False,0.33,0.55,0.33,0.67,0.64,0.77,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花仙谷,17591920,17353618,False,0.67,0.91,0.33,0.67,0.92,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千妹,17591920,17339273,False,0.33,0.75,0.33,0.33,0.61,0.58,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千古,17591920,17368058,False,0.33,1.0,0.33,0.33,0.6,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花前月,17591920,12264706,False,0.33,0.83,0.33,0.33,0.59,0.58,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花之谷,17591920,12258905,False,0.67,0.64,0.33,0.67,0.91,0.48,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千树,17591920,17460715,False,0.33,0.83,0.33,0.33,0.61,0.61,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,17465074,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千古,17591920,17464337,False,0.33,1.0,0.33,0.33,0.6,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,17461665,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千露,17591920,17507096,False,0.33,0.91,0.33,0.33,0.63,0.5,0.0,0.0,0.0,0.0,1,1,1
花芊谷,果千谷,17591920,17507427,False,0.33,0.82,0.33,0.33,0.61,0.58,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花嵌,17591920,7134738,False,0.33,0.73,0.33,0.33,0.61,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,桂花谷,17591920,16051360,False,0.33,0.55,0.33,0.67,0.66,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华黔  H,17591920,16050736,False,0.0,0.73,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花谷溏,17591920,16058239,False,0.33,0.45,0.33,0.67,0.59,0.77,0.0,0.0,0.0,0.0,1,1,1
花芊谷,俏花菇,17591920,16051173,False,0.0,0.45,0.33,0.33,0.03,0.7,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花谷溏,17591920,16058040,False,0.33,0.45,0.33,0.67,0.59,0.77,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花谷溏,17591920,16057882,False,0.33,0.45,0.33,0.67,0.59,0.77,0.0,0.0,0.0,0.0,1,1,1
花芊谷,古河花,17591920,4800993,False,0.0,0.27,0.33,0.33,0.03,0.72,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,17046308,True,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,17071621,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千谷 THE VALLEY OF FLOWERS,17591920,16904355,False,0.67,1.0,0.33,0.67,0.91,0.83,0.0,0.0,0.0,0.0,1,0,1
花芊谷,梨花谷,17591920,16894448,False,0.33,0.45,0.33,0.67,0.61,0.82,0.0,0.0,0.0,0.0,1,0,1
花芊谷,漫花谷,17591920,16893048,False,0.33,0.45,0.33,0.67,0.64,0.76,0.0,0.0,0.0,0.0,1,1,1
花芊谷,桃花谷,17591920,11620310,False,0.33,0.45,0.33,0.67,0.61,0.8,0.0,0.0,0.0,0.0,1,1,1
花芊谷,桃花谷,17591920,11620410,False,0.33,0.45,0.33,0.67,0.61,0.8,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千谷,17591920,17570325,False,0.67,1.0,0.33,0.67,0.91,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,栗花谷,17591920,16083408,False,0.33,0.45,0.33,0.67,0.56,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,栗花谷,17591920,16083458,False,0.33,0.45,0.33,0.67,0.56,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,栗花谷,17591920,16083397,False,0.33,0.45,0.33,0.67,0.56,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,栗花谷,17591920,16083466,False,0.33,0.45,0.33,0.67,0.56,0.83,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华乾,17591920,15666718,False,0.0,0.73,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华茜,17591920,15647528,False,0.0,0.73,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华茜,17591920,15647527,False,0.0,0.73,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华茜,17591920,15647580,False,0.0,0.73,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华茜,17591920,15647579,False,0.0,0.73,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花种花,17591920,16378646,False,0.33,0.54,0.33,0.33,0.61,0.75,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花仟姿,17591920,15817862,False,0.33,0.82,0.33,0.33,0.6,0.7,0.0,0.0,0.0,0.0,1,1,1
花芊谷,兰花谷,17591920,15755135,False,0.33,0.45,0.33,0.67,0.61,0.72,0.0,0.0,0.0,0.0,1,1,1
花芊谷,谷芽花,17591920,15772483,True,0.0,0.36,0.33,0.67,0.06,0.86,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,15778887,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,芊芊钰,17591920,15801694,False,0.33,0.67,0.33,0.33,0.6,0.52,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花洒谷,17591920,14176589,False,0.67,0.73,0.33,0.67,0.9,0.78,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花洒谷,17591920,14176509,False,0.67,0.73,0.33,0.67,0.9,0.78,0.0,0.0,0.0,0.0,1,1,1
花芊谷,华潜,17591920,1601779,False,0.0,0.73,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花千骨,17591920,17315125,False,0.33,1.0,0.33,0.33,0.65,0.65,0.0,0.0,0.0,0.0,1,1,1
花芊谷,花芊鸟,17591920,17281029,False,0.67,0.69,0.67,0.67,0.92,0.86,0.0,0.0,0.0,0.0,1,1,1
大街小象,小象小猪,17591504,16494247,False,0.25,0.37,0.5,0.5,0.51,0.81,0.0,0.0,0.0,0.0,1,1,1
大街小象,小象小猪,17591504,16494246,False,0.25,0.37,0.5,0.5,0.51,0.81,0.0,0.0,0.0,0.0,1,1,1
大街小象,小象小猪,17591504,16494245,False,0.25,0.37,0.5,0.5,0.51,0.81,0.0,0.0,0.0,0.0,1,1,1
大街小象,小街小铺,17591504,16911192,False,0.5,0.53,0.5,0.5,0.85,0.77,0.0,0.0,0.0,0.0,1,1,1
大街小象,小街小铺,17591504,16911193,False,0.5,0.53,0.5,0.5,0.85,0.77,0.0,0.0,0.0,0.0,1,1,1
大街小象,大街小巷,17591504,16967654,False,0.75,1.0,0.75,0.75,0.93,0.82,0.0,0.0,0.0,0.0,1,1,1
大街小象,大街小巷,17591504,16967654,False,0.75,1.0,0.75,0.75,0.93,0.82,0.0,0.0,0.0,0.0,1,0,1
大街小象,大街小食,17591504,16311525A,False,0.75,0.71,0.75,0.75,0.92,0.89,0.0,0.0,0.0,0.0,1,1,1
大街小象,大鼻小象,17591504,12071888,False,0.75,0.88,0.5,0.75,0.92,0.89,0.0,0.0,0.0,0.0,1,1,1
大街小象,大小河街,17591504,15963058,False,0.25,0.41,0.25,0.75,0.49,0.8,0.0,0.0,0.0,0.0,1,1,1
多彩公社 DOCOLOR,多彩公社 DOCOLOR,17173264,16016122,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1
多彩公社 DOCOLOR,多彩公社 DOCOLOR,17173264,16015814,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1
多彩公社 DOCOLOR,多彩公社 DOCOLOR,17173264,16015670,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1
东方华美,美丽东方,17173226,11744756,False,0.0,0.18,0.5,0.75,0.04,0.82,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方龙华,17173226,17119365,False,0.5,0.61,0.5,0.75,0.86,0.83,0.0,0.0,0.0,0.0,1,1,1
东方华美,华陶东方,17173226,16509885,False,0.0,0.12,0.5,0.75,0.02,0.8,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美瑞,17173226,16523065,False,0.5,0.71,0.5,0.75,0.85,0.83,0.0,0.0,0.0,0.0,1,0,1
东方华美,俏美东方,17173226,16520863,False,0.0,0.17,0.5,0.75,0.05,0.89,0.0,0.0,0.0,0.0,1,1,1
东方华美,俏美东方,17173226,16520851,False,0.0,0.17,0.5,0.75,0.05,0.89,0.0,0.0,0.0,0.0,1,1,1
东方华美,俏美东方,17173226,16520864,False,0.0,0.17,0.5,0.75,0.05,0.89,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方魅力,17173226,16464417,False,0.5,0.71,0.5,0.5,0.85,0.63,0.0,0.0,0.0,0.0,1,0,1
东方华美,东方美人,17173226,16462315,False,0.5,0.71,0.5,0.75,0.85,0.61,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美人,17173226,16462243,False,0.5,0.71,0.5,0.75,0.85,0.61,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美人,17173226,16462249,False,0.5,0.71,0.5,0.75,0.85,0.61,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美荟,17173226,16484275,False,0.5,0.71,0.5,0.75,0.85,0.83,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方魅力,17173226,16232300,False,0.5,0.71,0.5,0.5,0.85,0.63,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方华企,17173226,16248798,False,0.75,0.88,0.75,0.75,0.92,0.83,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方华膳,17173226,16594260,False,0.75,0.78,0.75,0.75,0.94,0.84,0.0,0.0,0.0,0.0,1,0,1
东方华美,东方盛美,17173226,16601357,False,0.75,0.79,0.5,0.75,0.93,0.84,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美神,17173226,1585575,False,0.5,0.67,0.5,0.75,0.86,0.86,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方华垦,17173226,15852881,False,0.75,0.88,0.75,0.75,0.93,0.81,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方华龄,17173226,15862674,False,0.75,0.78,0.75,0.75,0.93,0.81,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方华龄,17173226,15863057,False,0.75,0.78,0.75,0.75,0.93,0.81,0.0,0.0,0.0,0.0,1,1,1
东方华美,梦寐东方,17173226,15935524,False,0.0,0.22,0.5,0.5,0.04,0.72,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方花园,17173226,16047513,False,0.5,0.78,0.5,0.5,0.85,0.65,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方花园,17173226,16047513,False,0.5,0.78,0.5,0.5,0.85,0.65,0.0,0.0,0.0,0.0,1,0,1
东方华美,东方花园,17173226,16047523,False,0.5,0.78,0.5,0.5,0.85,0.65,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美宝,17173226,10784931,False,0.5,0.65,0.5,0.75,0.86,0.81,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方童话,17173226,16929515,False,0.5,0.61,0.5,0.5,0.85,0.7,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方童话,17173226,16929580,False,0.5,0.61,0.5,0.5,0.85,0.7,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方童话,17173226,16929465,False,0.5,0.61,0.5,0.5,0.85,0.7,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方童画,17173226,16929439,False,0.5,0.61,0.5,0.5,0.85,0.7,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方童话,17173226,16929427,False,0.5,0.61,0.5,0.5,0.85,0.7,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美景,17173226,11897556,False,0.5,0.61,0.5,0.75,0.86,0.81,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方华鼎,17173226,11875082,False,0.75,0.78,0.75,0.75,0.93,0.83,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美宝,17173226,11054825,False,0.5,0.65,0.5,0.75,0.86,0.81,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方花都,17173226,12010389,False,0.5,0.82,0.5,0.5,0.85,0.71,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美缘,17173226,11985447,False,0.5,0.61,0.5,0.75,0.85,0.64,0.0,0.0,0.0,0.0,1,1,1
东方华美,洞房花烛,17173226,3706230,False,0.0,0.82,0.0,0.0,0.01,0.42,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美瓷,17173226,10985871,False,0.5,0.71,0.5,0.75,0.86,0.82,0.0,0.0,0.0,0.0,1,1,1
东方华美,洞房花烛,17173226,3900385,False,0.0,0.82,0.0,0.0,0.01,0.42,0.0,0.0,0.0,0.0,1,1,1
东方华美,洞房花烛,17173226,3900386,False,0.0,0.82,0.0,0.0,0.01,0.42,0.0,0.0,0.0,0.0,1,1,1
东方华美,洞房花烛,17173226,3900384,False,0.0,0.82,0.0,0.0,0.01,0.42,0.0,0.0,0.0,0.0,1,1,1
东方华美,太美东方,17173226,17008189,False,0.0,0.12,0.5,0.75,0.01,0.61,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方传媒,17173226,11708406,False,0.5,0.89,0.5,0.5,0.86,0.75,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美家,17173226,14686980,False,0.5,0.65,0.5,0.75,0.85,0.66,0.0,0.0,0.0,0.0,1,1,1
东方华美,易美东方,17173226,16766162,False,0.0,0.18,0.5,0.75,0.06,0.81,0.0,0.0,0.0,0.0,1,1,1
东方华美,易美东方,17173226,16766156,False,0.0,0.18,0.5,0.75,0.06,0.81,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方魅力,17173226,16451185,False,0.5,0.71,0.5,0.5,0.85,0.63,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美人,17173226,15586914,False,0.5,0.71,0.5,0.75,0.85,0.61,0.0,0.0,0.0,0.0,1,1,1
东方华美,美华美依,17173226,16181779,False,0.25,0.29,0.5,0.5,0.45,0.74,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方叶美,17173226,11296048,False,0.75,0.82,0.5,0.75,0.93,0.88,0.0,0.0,0.0,0.0,1,0,1
东方华美,东方华泰,17173226,3883089,False,0.75,0.88,0.75,0.75,0.92,0.88,0.0,0.0,0.0,0.0,1,1,1
东方华美,洞房花烛,17173226,3882082,False,0.0,0.82,0.0,0.0,0.01,0.42,0.0,0.0,0.0,0.0,1,1,1
东方华美,新华东方,17173226,14083348,False,0.0,0.18,0.5,0.75,0.01,0.87,0.0,0.0,0.0,0.0,1,1,1
东方华美,新华东方,17173226,14083370,False,0.0,0.18,0.5,0.75,0.01,0.87,0.0,0.0,0.0,0.0,1,1,1
东方华美,新华东方,17173226,14083314,False,0.0,0.18,0.5,0.75,0.01,0.87,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方魅鲤,17173226,15207829,False,0.5,0.71,0.5,0.5,0.85,0.69,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美蕴,17173226,12250428,False,0.5,0.65,0.5,0.75,0.85,0.82,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方骏美,17173226,17036083,False,0.75,0.88,0.5,0.75,0.93,0.63,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方华普,17173226,11833173,False,0.75,0.82,0.75,0.75,0.94,0.85,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美蝶,17173226,12590632,False,0.5,0.65,0.5,0.75,0.85,0.56,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方魅力,17173226,15473648,False,0.5,0.71,0.5,0.5,0.85,0.63,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方魅力,17173226,12156211,False,0.5,0.71,0.5,0.5,0.85,0.63,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方童话,17173226,10517754,False,0.5,0.61,0.5,0.5,0.85,0.7,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方美韵,17173226,15773864,False,0.5,0.65,0.5,0.75,0.85,0.83,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方年华,17173226,15768899,False,0.5,0.67,0.5,0.75,0.85,0.89,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方升华,17173226,11513780,False,0.5,0.63,0.5,0.75,0.86,0.83,0.0,0.0,0.0,0.0,1,1,1
东方华美,玉美东方,17173226,9343806,False,0.0,0.18,0.5,0.75,0.04,0.69,0.0,0.0,0.0,0.0,1,1,1
东方华美,东方靓妹,17173226,3799441,False,0.5,0.78,0.5,0.5,0.85,0.75,0.0,0.0,0.0,0.0,1,1,1
榆钱,榆钱,17173231,16737922,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1
榆钱,锦榆钱,17173231,16466337,False,0.67,0.64,1.0,0.67,0.91,0.0,0.0,0.0,0.0,0.0,1,1,1
榆钱,锦榆钱,17173231,16466284,False,0.67,0.64,1.0,0.67,0.91,0.0,0.0,0.0,0.0,0.0,1,1,1
榆钱,锦榆钱,17173231,16466258,False,0.67,0.64,1.0,0.67,0.91,0.0,0.0,0.0,0.0,0.0,1,1,1
榆钱,雨茜,17173231,14040892,False,0.0,1.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,1,1,1
榆钱,豫谦,17173231,15620302,False,0.0,1.0,0.0,0.0,0.03,0.23,0.0,0.0,0.0,0.0,1,1,1
榆钱,玉谦,17173231,11375122,False,0.0,1.0,0.0,0.0,0.03,0.43,0.0,0.0,0.0,0.0,1,1,1
榆钱,语茜,17173231,13033381,False,0.0,1.0,0.0,0.0,0.03,0.34,0.0,0.0,0.0,0.0,1,1,1
榆钱,予骞,17173231,15507106,False,0.0,1.0,0.0,0.0,0.1,0.27,0.0,0.0,0.0,0.0,1,1,1
榆钱,予骞,17173231,15507128,False,0.0,1.0,0.0,0.0,0.1,0.27,0.0,0.0,0.0,0.0,1,1,1
榆钱,禹乾,17173231,16919821,False,0.0,1.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,1,1,1
